"","User","Region","Tweet"
"283380","USER_b86a61aa","Pacific West","Got I'm tired but my abs feel hard !! Lol"
"283381","USER_b86a61aa","Pacific West","So sleeppyy ( if I don't tweet I'm alsleep)"
"283382","USER_b86a61aa","Pacific West"," exacltyy tann"
"283383","USER_b86a61aa","Pacific West","Lol I found  flashdrive hahahahahaha its been so long wonder if she wants it"
"283384","USER_b86a61aa","Pacific West","30 miin till class ends"
"283385","USER_b86a61aa","Pacific West","RT : RT if you love the summer vacation "
"283386","USER_b86a61aa","Pacific West","RT : RT if you hate testes! "
"283387","USER_b86a61aa","Pacific West","Lol glitter is the herpes of arts and crafts"
"283388","USER_b86a61aa","Pacific West","RT : When I cough or laugh my abs hurt. "
"283389","USER_b86a61aa","Pacific West"," yesss it been out"
"283390","USER_b86a61aa","Pacific West","Sicky vicki xD hahaha"
"283391","USER_b86a61aa","Pacific West"," veryy"
"283392","USER_b86a61aa","Pacific West"," Its been a while since I text, My texting way could have changed"
"283393","USER_b86a61aa","Pacific West"," you got exicted"
"283394","USER_b86a61aa","Pacific West","I'm sleppy :! Why does my type words look diffrent ? Lol"
"283395","USER_b86a61aa","Pacific West"," what I didn't know it ! And wedsday at what time?"
"283396","USER_b86a61aa","Pacific West"," oh and how much is it"
"283397","USER_b86a61aa","Pacific West"," she did ?? Lol and seems painful"
"283398","USER_b86a61aa","Pacific West","RT : RT if you LOVE M U S I C "
"283399","USER_b86a61aa","Pacific West","RT : RT if you often push doors which are clearly marked PULL "
"283400","USER_b86a61aa","Pacific West","Is going to give my dog a shower"
"283401","USER_b86a61aa","Pacific West","Eating one bag of chips isn't bad"
"283551","USER_e970a234","Pacific West","RT : T-Minus 5 minutes to the most incredible shit. We're doing request then its a MEAN GangStarr set by ME! www.ScratchVision.com"
"283552","USER_e970a234","Pacific West"," lmaooooooo"
"283553","USER_e970a234","Pacific West","   not too bad mornin flew by but not the aftanoon"
"283554","USER_e970a234","Pacific West","TJ Ford still got go..mputn burnes on Farmer"
"283555","USER_e970a234","Pacific West","stay focused get work done early"
"283556","USER_e970a234","Pacific West","LUNCH!!!!!!!"
"283557","USER_e970a234","Pacific West","gotta hit the bank right quick...no it's not a stick up!"
"283558","USER_e970a234","Pacific West","Home sweet home"
"283559","USER_e970a234","Pacific West","LOL RT : "
"283560","USER_e970a234","Pacific West"," good win for you guys last night now let's see if they can take ACC tourney"
"283561","USER_e970a234","Pacific West"," damn I need both of those too !!!!!!!"
"283562","USER_e970a234","Pacific West"," wuzup witcha !? ---&gt; as for me starvin around this time a day as usual"
"283563","USER_e970a234","Pacific West"," not sure thinkin about it now maybe Chinese shii I dunno"
"283564","USER_e970a234","Pacific West"," bee on the lookout? how long am i gonna be lookin out? ha what's his name agn?"
"283565","USER_e970a234","Pacific West"," it was insane for a minute"
"283566","USER_e970a234","Pacific West"," get cho butt up outta that bed! lol lucky ass"
"283567","USER_e970a234","Pacific West"," THE ENTIRE ALBUM YESSSSSS"
"283568","USER_e970a234","Pacific West",""
"283569","USER_e970a234","Pacific West",""
"283570","USER_e970a234","Pacific West"," lmaoooooo"
"283571","USER_e970a234","Pacific West"," i wish..naw im at my desk"
"283572","USER_e970a234","Pacific West",""
"283573","USER_e970a234","Pacific West","RT  Yo, "
"283574","USER_e970a234","Pacific West","Paul:16.1 points,7.8 assists,5.1 rebounds,2.2 steals. Collison:19.7 points,9.4 assists,4.0 rebounds,1.8 steals. Ayo CP3 watch cha spot homie"
"283575","USER_e970a234","Pacific West","RT   Thanks! Means A Lot Bro! May Many Blessings Be With You & Yours! Peace! U TOO BIG HOMIE!"
"283576","USER_e970a234","Pacific West"," yes ma'am about as hardcore as u can get"
"283577","USER_e970a234","Pacific West"," sup gur"
"283578","USER_e970a234","Pacific West","RT : RT : "
"283579","USER_e970a234","Pacific West","RT  Hey roomies!!! Waiting for my kool aid    the kool aid's in tha freezer i made some frozen cups"
"283580","USER_e970a234","Pacific West","RT  RT  RT what should mj change the charlotte bobcats name to?&lt;--The Charlotte Juanitas lol"
"283581","USER_e970a234","Pacific West","Twin Dragon Chinese yeaaa"
"283582","USER_e970a234","Pacific West","RT : I'm on some  stapelton sex shit!!! In my head!!!!"
"283677","USER_375ddf66","Pacific West","chipotle sounds good right now. ew. that's the 3rd time i craved it since the year started. horrible."
"283678","USER_375ddf66","Pacific West",""
"283679","USER_375ddf66","Pacific West","Skoula to the "
"283680","USER_375ddf66","Pacific West","You guys really had to test me huh? Leave a voicemail biatches! Lol."
"283681","USER_375ddf66","Pacific West","Yes, it'd be the BOMB! RT :  "
"283682","USER_375ddf66","Pacific West","RT : RT  There's 10 minutes to deadline and NOTHING on Hamhuis? "
"283683","USER_375ddf66","Pacific West","Check out 's word, ""Leet Tweet"" on Urban Dictionary."
"283684","USER_375ddf66","Pacific West","DISASTER!! Lol. RT : Apart from the disaster of trades earlier today.. GO FLAMES!"
"283685","USER_375ddf66","Pacific West","Whatever "
"283686","USER_375ddf66","Pacific West","Apple Juice :)"
"283687","USER_375ddf66","Pacific West","Wow, what a way to change my happy mood. Lol. RT : major delays downtown. allow extra time or avoid if possible."
"283688","USER_375ddf66","Pacific West","LMFAO! Good job. RT : Accidentally called twitter :/"
"283689","USER_375ddf66","Pacific West","Lol did you guys read 's last tweet story? Hilarious haha! I get to see her on saturday and "
"283690","USER_375ddf66","Pacific West","I'm gonna ask my uncle Charles how I'd look with another tattoo on the back of my neck and see how long he doesn't talk to me LOL. Jk."
"283691","USER_375ddf66","Pacific West","Oh sorry. That last tweet was a "
"283692","USER_375ddf66","Pacific West","Do I really have to help clean for my great gma coming over? I mean I'm ""the only great grand child who has no dad"" so ya'know IDGAF."
"283693","USER_375ddf66","Pacific West","Lol , mama ira asked if I wanted to tmrw night and I was like nahh. I'd end up being nanny for sumsum dari pada play around haha."
"283694","USER_375ddf66","Pacific West"," lol noo I said nevermind. Just at my house. You remember how to get here? Ill text you the address if not."
"283695","USER_375ddf66","Pacific West","Bryan, Vic,   don't you guys have bedtimes and curfews? LOL. Oh and I'm sleeping w/ my light on tonight, thanks."
"283696","USER_375ddf66","Pacific West","It's raining! So that means we're gonna have a sexy, wet, muddy shoot tomorrow at the desert studio tomorrow! Yesss!! :)"
"283697","USER_375ddf66","Pacific West","Random thought. Gotta watch Alice in Wonderland. So I'm not those people that say ""no I haven't watched it"" & be excluded from a convo. Lol."
"283698","USER_375ddf66","Pacific West"," I agree there's a lot of hype but I still wanna see it because people are saying it's good, others say it's bad. So idk."
"283699","USER_375ddf66","Pacific West"," oh sorry. Still pissed he skeeted first? My bad for bringing it up."
"283700","USER_375ddf66","Pacific West","SMH. Went to Starbucks. Gonna be up a while. HW or..."
"283701","USER_375ddf66","Pacific West","Right!? RT : "
"283702","USER_375ddf66","Pacific West","Thought I'd be sleepy but this van is full of too much life this morning. Got me crackin' up hahah."
"283703","USER_0ea430fa","Pacific West","How is every one else?"
"283704","USER_0ea430fa","Pacific West"," do we send the pictures to your email?"
"283705","USER_0ea430fa","Pacific West"," Blackberry"
"283706","USER_0ea430fa","Pacific West"," lol thank you."
"283707","USER_0ea430fa","Pacific West"," the nanapult was hilarious I almost peed myself. *covers mouth* did I say that out loud? lol."
"283708","USER_0ea430fa","Pacific West"," hey doll i haven't heard from you in a couple of days are you ok? miss ya"
"283709","USER_0ea430fa","Pacific West","I am still up! grrr"
"283710","USER_0ea430fa","Pacific West"," hey girl how are you today?"
"283711","USER_0ea430fa","Pacific West","At least the snow is not sticking!"
"283712","USER_0ea430fa","Pacific West"," what's you getting ready for?"
"283713","USER_0ea430fa","Pacific West","I think  took away the sun here in Oregon! Bring it back mister!"
"283714","USER_0ea430fa","Pacific West"," take pictures!"
"283715","USER_0ea430fa","Pacific West","Its getting windy!"
"283716","USER_0ea430fa","Pacific West"," ok cool thanks for letting us know"
"283717","USER_0ea430fa","Pacific West","Next we should come up with a loyal quilt.."
"283718","USER_0ea430fa","Pacific West"," lmao I guess they would need a good washing!"
"283719","USER_0ea430fa","Pacific West"," oh cool. Is ken working on Melissa's car?"
"283720","USER_0ea430fa","Pacific West"," just got it."
"283721","USER_0ea430fa","Pacific West"," yes I told him. He is happy for you."
"283722","USER_0ea430fa","Pacific West"," hey Apolo have you ever met Billy Mills? He is my good friend of 18 years"
"283723","USER_0ea430fa","Pacific West"," night chica!"
"283724","USER_0ea430fa","Pacific West"," lol"
"283725","USER_0ea430fa","Pacific West","Let's go!RT : RT :    lets make this shit happen "
"283726","USER_0ea430fa","Pacific West"," lol"
"283727","USER_0ea430fa","Pacific West","  is a party animal lol. Meow!"
"283728","USER_0ea430fa","Pacific West","You r welcome! RT : Thanx 4 the bday wishes for my mom:)your very sweet. XoCa"
"283729","USER_0ea430fa","Pacific West","Good afternoon my  friends. How r u all?.... Me I wook up feeling crapy. Going to run a hot bath."
"283730","USER_0ea430fa","Pacific West"," can i wear your handcuffs? lol"
"283731","USER_0ea430fa","Pacific West","  lol. i get silly all the time.. now that i have my laptop back.. LOOK OUT"
"283732","USER_0ea430fa","Pacific West"," laughter is good medicine."
"283733","USER_0ea430fa","Pacific West","  LMAO *blushing*"
"283734","USER_0ea430fa","Pacific West"," I haven't been feeling good either. I have a cold today! Blah!.......... Hope you feel better beth."
"283735","USER_0ea430fa","Pacific West"," puff puff puff..... Pooooof!!!!!...... RATS! now where did that magic dragon go? *looks under bed* eeek that's no dragon!"
"283736","USER_0ea430fa","Pacific West"," lol ˙uʍop ǝpısdn noʎ ʇǝǝʍʇ uɐɔ ı uɐɔ ı sǝʎ noʎ ʇǝǝʍʇ uɐɔ ı"
"283737","USER_0ea430fa","Pacific West","now i have cramps.. bath did not help. oy. i hate being a women sometimes lol"
"283738","USER_0ea430fa","Pacific West","i need to update my anti virus but don't have the money to buy it. so i have to pray my laptop don't get one"
"283739","USER_0ea430fa","Pacific West"," hmm ok i will try that. thank you"
"283740","USER_0ea430fa","Pacific West"," Good night to the both of you..."
"283741","USER_0ea430fa","Pacific West","Next apartment I am moving into is going to have thick walls!!!!!!"
"283742","USER_0ea430fa","Pacific West","Crap maybe I don't need a beer! I tweeted myself! Dangit lol"
"283743","USER_0ea430fa","Pacific West"," aww chica i am so sorry."
"283744","USER_0ea430fa","Pacific West"," ooooh why not?? kidding. go get some rest."
"283745","USER_0ea430fa","Pacific West"," good night kim sleep well"
"283746","USER_0ea430fa","Pacific West","you and me both lol RT :  ill try and thanx i guess i can dream about "
"283747","USER_0ea430fa","Pacific West"," thank you"
"283748","USER_0ea430fa","Pacific West"," mine wasn't working earlier.... dang twitter"
"283749","USER_0ea430fa","Pacific West"," hey sweet sexy magic guy you! how was your night? did you find my dragon? lol"
"283750","USER_0ea430fa","Pacific West"," page can not be found. when i clicked on that link"
"283751","USER_0ea430fa","Pacific West"," don't want to give criss my cold if i run into him there"
"283752","USER_0ea430fa","Pacific West"," I know I know I'm bad I didn't have any patron lol.... I am feeling ok I guess. Trying to get over a cold. How r u?"
"283753","USER_0ea430fa","Pacific West"," oh awesome! Congrats! Kick boxing is my sport I love it. I used to spar when I was in tae kwon do. Fun"
"283754","USER_0ea430fa","Pacific West"," oh I never tried pineapple juice before"
"283755","USER_0ea430fa","Pacific West"," tell me about it! those ghost need a good spanking! lol"
"283756","USER_0ea430fa","Pacific West"," once upon a time a dragon told another dragon....TWEET DAMMIT!.... THE END!"
"283757","USER_0ea430fa","Pacific West"," lmao yeah"
"283758","USER_0ea430fa","Pacific West"," I should go to church tomorrow. But jesse and I are going ring shopping. If I feel better"
"283759","USER_0ea430fa","Pacific West"," I bet you were having withdrawals? Lol"
"283760","USER_0ea430fa","Pacific West","What?? Ha that's warm weather! Lmao. Good night.. RT : well, gotta get some sleep, cold here tomorrow, only 79 brrrr"
"283761","USER_0ea430fa","Pacific West"," sweet dreams"
"283762","USER_0ea430fa","Pacific West"," Good morning.. my back was spasming real bad this morning so i gave in a took a muscle relaxer. it starting to help some. n ty"
"283763","USER_0ea430fa","Pacific West"," eye lids are getting heavy now. good night.. hugs to you and Gracie"
"283764","USER_0ea430fa","Pacific West","Ugh!"
"283765","USER_0ea430fa","Pacific West"," wow congrats to your hubby"
"283766","USER_0ea430fa","Pacific West"," omg I loved that movie Starman I used to watch that ALLL the time when I was a kid.My mom got sick of it"
"284221","USER_1aef4482","Pacific West","jualan kopi,.. RT : emg kerja dmana bang ? RT : semangat kerja !! "
"284222","USER_1aef4482","Pacific West","seto RT : dosen yg ngajar aku ga ada yg ganteng teh :( RT  Aku lebih seneng klo dosenku ganteng,nyak! Hihiii RT "
"284223","USER_1aef4482","Pacific West","siapo?? RT : dosenku asiikk . ."
"284224","USER_1aef4482","Pacific West","lapo sehh?? RT : pulaaang . ."
"284225","USER_1aef4482","Pacific West","ayo urunan cok 10ewu RT : gatel ak wiingi ga di umani e.. RT  ayo urunan tuku ciu rek !! . . ."
"284226","USER_1aef4482","Pacific West","dasar skater gadungan,ngunu ae gak erohh RT : opo iku ploo. RT  tiba2 pengen 8,25 DAMN . . ."
"284227","USER_1aef4482","Pacific West","belle ada 4 album aku,komplit iku RT : album sing opo wae? RT : wahh 1 album ndrew,aku dw ndrew RT"
"284228","USER_1aef4482","Pacific West"," setiap orang pasti akan jd besar,.tp menjadi dewasa itu butuh otak dan sikap yg matang hehehe . . ."
"284229","USER_1aef4482","Pacific West"," genremu HC ngunu ndrew,..bingung aku hehehe . . . laguku ngunu2 iku ndrew."
"284230","USER_1aef4482","Pacific West","parah demm RT : Paling dibawa nela lagi...hahaRT : status fb hilmas lihat skrg . .   "
"284231","USER_1aef4482","Pacific West","Nasib,nasib    p.taMaa iPod tou.. ,, sKaran9 iPh... truz nTar 9anTii HTC iLan9in la9ee iaa"
"284232","USER_1aef4482","Pacific West","ketenagakerjaan RT : kulyah opo ? RT  adira iki bolos kul,. RT : ga ada kegiatan :-("
"284233","USER_1aef4482","Pacific West","SDA RT : ng endi ploo ?? RT  yo wes tak brgkt skrg gmn?? RT : klo bisa dipercepat, takut ketiduran hehe"
"284234","USER_1aef4482","Pacific West","ciu ciu ciu RT : Hahahaha RT :  ancen wayahe tuju iphone 1jt"
"284235","USER_1aef4482","Pacific West","tekan ngendi demm?? RT : Akhir ny smpe rmh..."
"284236","USER_1aef4482","Pacific West","aku jg gelem RT : tolong rekk , bli henvon ga kaya bli krupuk . hhehe RT  tak beliin ta??."
"284237","USER_1aef4482","Pacific West","happy birtday mocca RT : Jam 10.00 tgl 4 maret aku dilahirkan.."
"284238","USER_1aef4482","Pacific West","mengalihkan tujuan jare?? RT : maxudnya ? RT  kampus dadi polres yaa? RT : mas marcell mengalihkan tujuanku"
"284239","USER_1aef4482","Pacific West","ujan rek,kumbahanE di entasi !!"
"284240","USER_1aef4482","Pacific West","lawas iku karo chup.chup snack udang RT : wafer superman !! hmm . ."
"284241","USER_1aef4482","Pacific West","ok.ok iTouch gmn demm?? RT : Minta...lupa aq iku...RT : "
"284242","USER_1aef4482","Pacific West",""
"284243","USER_1aef4482","Pacific West","laappooo seehhh . . . RT : pulang rekk ! krja mengais rupiah !"
"284244","USER_1aef4482","Pacific West","kuliah pake rok gemes.,kok gk sekelas sm aku yaa !!"
"284245","USER_1aef4482","Pacific West","sayangE gk ada emotion muntah ndrew hahaha . . . RT : lek aku sing gawe katok gemes.kiro2 kon gelem sak kelas kro aku?"
"284246","USER_1aef4482","Pacific West","rok gemes duduk di pandanganku yg pass !! . . ."
"284247","USER_1aef4482","Pacific West","kok tdr om??RT : Mngantuk,wktunya tdr.."
"284248","USER_1aef4482","Pacific West","hbs plg kul demm RT : Tweet e sampean...hehe...saiki  sing ilang...RT : apane sepi demm?? RT"
"284249","USER_1aef4482","Pacific West","lha mbok tggl pcran ae.. RT : tdi hpku nggondok RT  ealah baru muncul telat ndukk"
"284250","USER_1aef4482","Pacific West","minum ciu aja om RT : Kebangun dr tdr dan siap mencari nasi cumi!"
"284251","USER_1aef4482","Pacific West","bw k puskesmas aj RT : hpku sakit RT  lha mbok tggl pcran ae.. RT : tdi hpku nggondok"
"284252","USER_1aef4482","Pacific West","sakno rek koncoku gak ngerti tulisan Al4y"
"284253","USER_1aef4482","Pacific West","yaa opo iki RT : kulyah dr dosen yg ga jelas dteng ato ga ! brakir d kantin . rugi dweh byar mahal . ."
"284254","USER_1aef4482","Pacific West","iya bang RT : pengennnnnnn :( RT : hidup sehat tanpa utang !! hahahaha . . ."
"284255","USER_1aef4482","Pacific West","harta budiono 4x harta sby"
"284256","USER_1aef4482","Pacific West","mari jumatan ya?? RT : siang hari yg religi. malam hari yg gemerlap"
"284257","USER_1aef4482","Pacific West","ntar mlman aj om,aku kul soale RT : Di kos om,ntr mau ktemu bisma om,km dmn? RT : lagi dmn emang om??"
"284258","USER_1aef4482","Pacific West",""
"284259","USER_1aef4482","Pacific West","kyk org gk b'pendidikan RT : Seru..!Mahasiswa,warga,polisi.. Tawuran."
"284260","USER_1aef4482","Pacific West","Iya ya ndrew hahaRT : kit org kaya,ga perlu pergi,biar dia yg pergi RT : ayo ndrew kabur hahaha RT "
"284261","USER_1aef4482","Pacific West","Obsesi arek iki rek hahaha RT : Mau tah??uang gambar megawati.RT : bg donk RT : Mandi uang!!"
"284262","USER_1aef4482","Pacific West","Jw marriot mkn2 rek haha RT : dolan nandi ?? RT : ilmu perUU iki dolan karo uya RT : sopo ? kulyah apa ?"
"284263","USER_1aef4482","Pacific West","mayak mee km di lokno RT : yekk .. hhaha RT : Maksudnya dia lg keputihan nia!!RT : congkak !!"
"284264","USER_1aef4482","Pacific West","error kok gaya bodo RT : guayamu plo suplo !! RT : omah utak atik mac iki loo RT : setress ! nandi ?"
"284265","USER_1aef4482","Pacific West","autis RT : TIDUR !! ini waktunya orang istirahat . jgn twat twit aja . ."
"284266","USER_1aef4482","Pacific West","ben gendut kyk aku RT : ayoo kelinci tidur, maem teruus aja uda malem"
"284267","USER_1aef4482","Pacific West","maen ati iki RT : aq g ska klo Meta ngomong ky gtu ke narnia :D RT : sadis rek meta RT  "
"284268","USER_1aef4482","Pacific West","check in om RT : CI itu apa om?cacang ijo?haha RT : lgsg CI aja bang hahaha RT : Hujan di malam..."
"284269","USER_1aef4482","Pacific West",""
"284270","USER_1aef4482","Pacific West","lhaa iyaa RT : hhaha . mesti sakno . RT : liat tom & jerry sambil klaparan :("
"284271","USER_1aef4482","Pacific West","aku dw 110rb blind siap kirim komplit mbret RT : satus sewu tapi nga onok bungkuse jare RT  kon di ke'i hrga piro"
"284272","USER_1aef4482","Pacific West","komplit mbret yaa opo?aku jual 120rb RT : onok bungkuse ta nek onok satus aee tak kulak ke hehehe xp RT"
"284273","USER_1aef4482","Pacific West","bingung lapo? RT :  iyo a?? aku bingung gawe echofon iki"
"284301","USER_a389015c","Pacific West","RT : Bored tonite &lt; ill make it rain tacos on u girrrrrrrl"
"284302","USER_a389015c","Pacific West","Why the hell  ordered food and left?"
"284303","USER_a389015c","Pacific West",": I haven't seen one bad bitch yet smh &lt;&lt; I c 1 in ur icon :-)"
"284304","USER_a389015c","Pacific West","RT : If you report someone for tax fraud, the IRS will give you a percentage of the underpaid amount. &lt; Fckn snitch nigga"
"284305","USER_a389015c","Pacific West"," nigga ur not faced with significant jail time lol shutup"
"284306","USER_a389015c","Pacific West"," which Kaiser u at?"
"284307","USER_a389015c","Pacific West"," I left my xbox controller u work tonight?"
"284308","USER_a389015c","Pacific West","Is there a flu going around bcuz my immune system is almost like Supermans and I'm feeling under the weather"
"284309","USER_a389015c","Pacific West","Hold up this nigga said I'm swagged out wit my Coogi on? WOW!!!!!! I wore Coogi in 99-2000....SMH"
"284310","USER_a389015c","Pacific West","Woaaaaa...Black Eyed Peas new video ummmm worse than Jay-Z's I feel slightly brainwashed"
"284311","USER_a389015c","Pacific West"," yeah LL Cool J has that"
"284312","USER_a389015c","Pacific West","I am sick I called off work today who is going to be nice enough to come and bring me food and rub my back "
"284313","USER_a389015c","Pacific West"," bring it to my class LOL naw im kiddin if you did that I would have to be your slave for 2 hours"
"284314","USER_a389015c","Pacific West","My icon is my initiation into the Illuminati (insider)"
"284315","USER_a389015c","Pacific West",""
"284316","USER_a389015c","Pacific West"," how is ya DivaVampire?"
"284317","USER_a389015c","Pacific West"," no children are allowed in the kitchen"
"284318","USER_a389015c","Pacific West","I thought Gucci and Jeezy stopped the beef?"
"284319","USER_a389015c","Pacific West",""
"284320","USER_a389015c","Pacific West"," so u and ur sis fell down with some sort of ailment since the Lil Bit fiasco Shay'la is next"
"284321","USER_a389015c","Pacific West"," no God just don't like ugly lol"
"284322","USER_a389015c","Pacific West","OMG I keep coughin"
"284323","USER_a389015c","Pacific West"," what r u doin?"
"284324","USER_a389015c","Pacific West","Hey  and  how bout you 2 BS yourself and see how it feels"
"284325","USER_a389015c","Pacific West","I love the way Mexicans drive it reminds me of video games and tv car chases"
"284326","USER_a389015c","Pacific West","RT : I havent bought a pair of shoes in so damn long &lt; nigga u bought some in less than 40 days calm down"
"284327","USER_a389015c","Pacific West","Why did it just start raining out of nowhere"
"284328","USER_a389015c","Pacific West","My opinion but Fabolous is better than Lil Wayne well I can say 5 better rappers than Weezy"
"284329","USER_a389015c","Pacific West","The electricity in the whole condos went down while I was in the middle of playing Call of Duty "
"284330","USER_a389015c","Pacific West","F it going to LA since I have a driver bout to hit up Fashionphile and the LV store"
"284331","USER_a389015c","Pacific West",": What the Fuck is everybody doing!??? &lt;&lt;&lt; Tryin to get some 2nite LOL"
"284332","USER_a389015c","Pacific West"," I'm better just a lil cough but I'm good. How r u my middle eastern queen?"
"284333","USER_a389015c","Pacific West"," how did car shopping go?"
"284363","USER_47ee4a5b","Pacific West"," lmao I don't lie, I am not a virgin !"
"284364","USER_47ee4a5b","Pacific West"," yeaaaaa"
"284365","USER_47ee4a5b","Pacific West","This girl don't get the words ""leave me alone"" lmao"
"284366","USER_47ee4a5b","Pacific West"," delete ur shit and go get on myspace man we don't want u here"
"284367","USER_47ee4a5b","Pacific West"," lmaoooo!"
"284368","USER_47ee4a5b","Pacific West","RT : My red light is blinking again. I'm scared to look. &lt; It was me that time huh? Lol"
"284369","USER_47ee4a5b","Pacific West"," smh probation?"
"284370","USER_47ee4a5b","Pacific West"," bbm me pin:216d5631"
"284371","USER_47ee4a5b","Pacific West","I'm so happy that girl is outta my hands man! Thank you Jesus,for both wakin me up this morning and helpin tht girl move on with her life :)"
"284372","USER_47ee4a5b","Pacific West"," to everybody else its fun but they kind of fun aint my kind of fun, lol"
"284373","USER_47ee4a5b","Pacific West"," lol if that's whatchu wanna call it"
"284374","USER_47ee4a5b","Pacific West"," lmaooo nthn deja :*"
"284375","USER_47ee4a5b","Pacific West","Okay off-season football practice ima reply to my replies later"
"284376","USER_47ee4a5b","Pacific West","RT : How are y'all doing?............nevermind I really don't care &lt; ion like this nigga but he funny ill give him that"
"284377","USER_47ee4a5b","Pacific West","Single is the best I swear."
"284378","USER_47ee4a5b","Pacific West","RT : Where the cute bitches ? LOL! &lt; That's what I'm sayin"
"284379","USER_47ee4a5b","Pacific West"," I've heard that before"
"284380","USER_47ee4a5b","Pacific West"," what's wrong with u?"
"284381","USER_47ee4a5b","Pacific West"," =O who movin in?"
"284382","USER_47ee4a5b","Pacific West"," lol why do u have two beds? -_-"
"284383","USER_47ee4a5b","Pacific West","Damn, why u act so rude ?"
"284384","USER_47ee4a5b","Pacific West"," ok"
"284385","USER_47ee4a5b","Pacific West"," twenties beat up a bugK after school at my school today lmao"
"284386","USER_47ee4a5b","Pacific West","RT : RT : I look like an old man/warewolf -.- &lt; i agree &lt; a cute one"
"284387","USER_47ee4a5b","Pacific West"," sorry I been tryna come but debora keep actin like ""debora"", ima just quit tryin man, sorry if I mess up any of yo plans"
"284388","USER_47ee4a5b","Pacific West","I don't wanna live with this lady anymore and I'm really bouta let my dad know that."
"284389","USER_47ee4a5b","Pacific West"," don't try to play me yall already told me what it me"
"284390","USER_47ee4a5b","Pacific West"," aha oh damn, do u aim?"
"284391","USER_47ee4a5b","Pacific West","RT : i'm in love w/ Trey Songz =-O &lt; "
"284392","USER_47ee4a5b","Pacific West","RT : "
"284393","USER_47ee4a5b","Pacific West"," oh yeah that's what I need right now, couple pair of shoes. Ill be straight, its a lot a pair of ""jordans""... Get it? Lol"
"284394","USER_47ee4a5b","Pacific West","RT : im cute in face thick in the waist :) &lt; -_- damn lie"
"284395","USER_47ee4a5b","Pacific West"," yo house"
"284396","USER_47ee4a5b","Pacific West"," i know im just pulling ur leg :D"
"284397","USER_47ee4a5b","Pacific West"," man i feel u lol"
"284398","USER_47ee4a5b","Pacific West"," u aint lyin bloood"
"284399","USER_47ee4a5b","Pacific West","cant turn a hoe into a housewife man lol"
"284400","USER_47ee4a5b","Pacific West",""
"284401","USER_47ee4a5b","Pacific West","RT  you were the bitch in the relationship "
"284402","USER_47ee4a5b","Pacific West"," lol u loved that bitch tho"
"284403","USER_47ee4a5b","Pacific West"," lmao ok tramp"
"284404","USER_47ee4a5b","Pacific West"," i really dont lmfaooo"
"284405","USER_47ee4a5b","Pacific West"," lol nthn ahahaha"
"284406","USER_47ee4a5b","Pacific West"," lmaoooo u the only one that cant take my hits i give u that lol"
"284407","USER_47ee4a5b","Pacific West"," party pooopeerrrr"
"284408","USER_47ee4a5b","Pacific West","Scratch that!!! Nigga double baconator? I think so!"
"285091","USER_ea91b33c","Pacific West","ew wtf no way i dont want to follow u RT :     NEW R&B ARTIST, "
"285092","USER_ea91b33c","Pacific West","aku punya 2, yg difoto itu russian blue, yg satunya campuran gitu.. haha, km punya kucing ga? RT : Lucu bgt kinn :p kucing apa?"
"285093","USER_ea91b33c","Pacific West",""
"285094","USER_ea91b33c","Pacific West","HELLO FRIDAY!"
"285095","USER_ea91b33c","Pacific West","emang dia bule RT : Avatarnya  cantik bangeeet. Mirip bule aaaa :3"
"285096","USER_ea91b33c","Pacific West","if you were stranded in an island "
"285097","USER_ea91b33c","Pacific West","RT : Originally, Albert Einstein found the formula E = MJ², which revealed the principle of Michael Jackson's energy. "
"285098","USER_ea91b33c","Pacific West","RT : On this day, March 5th 2009, Michael Jackson announced ""This Is It"" which was to be his last concerts at the O2 Arena in ..."
"285099","USER_ea91b33c","Pacific West","ih kok jahat sih? RT : aku gatau....tadi gak dikasih tau sama dia RT : eh  masih bangun... ghina bsk mau kmn sih?"
"285100","USER_ea91b33c","Pacific West","ooooo :p RT : karakter di percy jackson...RT : itu siapa.. RT : Annabeth is from San Fransisco. Bisa ketemuan dong"
"285101","USER_ea91b33c","Pacific West","i miss everyone"
"285102","USER_ea91b33c","Pacific West","no. i must test that person first."
"285103","USER_ea91b33c","Pacific West","mau chiki aja :P RT :  oke! Mau permen apa? Oops di san fransisco sih kejauhann :p"
"285104","USER_ea91b33c","Pacific West","wah parah dia unfollow... parah2... unfollow balik aja -,-"
"285105","USER_ea91b33c","Pacific West","your tweets used to be so awesome, but now, ew. UNFOLLOWED!"
"285106","USER_ea91b33c","Pacific West","i swear i feel so horrible for the kids our age that only has 1 parent, be nice to both of your parents, you never know what'll happen"
"285107","USER_ea91b33c","Pacific West","she isn't what she seems, trust me. right, ?"
"285108","USER_ea91b33c","Pacific West","i hate them. so much."
"285109","USER_ea91b33c","Pacific West","RT : RT : RT : RT : Mom, I know I have a lot of clothes but I don't have NEW clothes. "
"285110","USER_ea91b33c","Pacific West","ckck dasar  mau eksis RT : Emang ih ngeselin banget ya ck RT : ini orang broadcast semua pada promote "
"285111","USER_ea91b33c","Pacific West","so you like canon too..... and michael jackson too....."
"285112","USER_ea91b33c","Pacific West","mukanya jelek tp biarin ahh sementara aja"
"285113","USER_ea91b33c","Pacific West","sumpah cantik apanya -_- jelek gituu aku cuma jadiin display soalnya fotonya keren haha RT : CANTIK PARAH. RT : baru ganti"
